ReviewComment,UserRating,ReviewDate,Status,UserId,IsSpoiler,LikeCount,MovieId,SentimentScore
Senaryo daha iyi olabilirdi.,1,2025-05-02,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,48,
Finali etkileyiciydi.,1,2022-09-08,1,e3062dde-337e-4594-806a-887166545641,1,0,42,
Tekrar izlenebilecek bir yapım.,5,2025-10-19,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,80,
Beklentimin biraz altında kaldı.,4,2023-10-22,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,66,
Tekrar izlenebilecek bir yapım.,1,2023-05-05,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,13,
Beklentimin biraz altında kaldı.,3,2023-03-18,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,5,
Oyunculuklar ve atmosfer çok iyiydi.,1,2024-02-28,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,43,
Görsel olarak çok başarılıydı.,5,2025-03-26,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,55,
Senaryo daha iyi olabilirdi.,4,2024-01-04,1,4ff3fd2e-14f6-407b-95a0-426731fed076,1,0,41,
Beklentimin biraz altında kaldı.,2,2023-10-10,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,21,
Senaryo daha iyi olabilirdi.,5,2025-10-04,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,85,
Film genel olarak başarılıydı.,3,2024-12-15,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,47,
Oyunculuklar ve atmosfer çok iyiydi.,3,2022-02-09,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,0,0,6,
Film genel olarak başarılıydı.,4,2023-06-18,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,65,
Tekrar izlenebilecek bir yapım.,1,2022-05-06,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,70,
Film genel olarak başarılıydı.,5,2023-07-31,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,43,
Oyunculuklar ve atmosfer çok iyiydi.,5,2025-05-03,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,1,0,75,
Müzikleri filme ayrı bir hava katmış.,1,2025-07-17,1,57edbe17-0129-436c-9f07-ffc4ffb14f49,1,0,64,
Beklentimin biraz altında kaldı.,3,2022-08-11,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,15,
Finali etkileyiciydi.,4,2022-07-15,1,a216791d-4c7a-4162-bbc2-d9e40d353439,1,0,64,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-05-31,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,37,
Görsel olarak çok başarılıydı.,1,2023-01-12,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,14,
Oyunculuklar ve atmosfer çok iyiydi.,5,2022-05-18,1,e3062dde-337e-4594-806a-887166545641,0,0,53,
Film genel olarak başarılıydı.,1,2023-12-01,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,90,
Görsel olarak çok başarılıydı.,3,2024-10-02,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,15,
Oyunculuklar ve atmosfer çok iyiydi.,4,2025-04-12,1,e3062dde-337e-4594-806a-887166545641,0,0,30,
Senaryo daha iyi olabilirdi.,4,2022-04-22,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,9,
Film genel olarak başarılıydı.,3,2025-04-10,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,44,
Oyunculuklar ve atmosfer çok iyiydi.,4,2024-01-29,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,50,
Beklentimin biraz altında kaldı.,3,2024-11-16,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,32,
Finali etkileyiciydi.,1,2022-10-12,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,53,
Beklentimin biraz altında kaldı.,2,2022-08-12,1,64fd714b-58e2-4182-8a90-389b489bff33,0,0,93,
Senaryo daha iyi olabilirdi.,2,2024-09-11,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,9,
Müzikleri filme ayrı bir hava katmış.,4,2022-11-08,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,12,
Finali etkileyiciydi.,4,2022-08-02,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,32,
Müzikleri filme ayrı bir hava katmış.,3,2022-04-22,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,62,
Görsel olarak çok başarılıydı.,1,2024-03-09,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,96,
Senaryo daha iyi olabilirdi.,5,2024-07-08,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,1,0,21,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-05-09,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,1,0,69,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-01-10,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,56,
Hikâye güçlü ama tempo sorunluydu.,1,2024-10-30,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,1,0,47,
Finali etkileyiciydi.,2,2022-01-07,1,57edbe17-0129-436c-9f07-ffc4ffb14f49,0,0,38,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-10-30,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,21,
Film genel olarak başarılıydı.,5,2025-08-20,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,1,0,59,
Hikâye güçlü ama tempo sorunluydu.,5,2024-01-31,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,38,
Görsel olarak çok başarılıydı.,1,2025-07-16,1,a216791d-4c7a-4162-bbc2-d9e40d353439,1,0,2,
Tekrar izlenebilecek bir yapım.,4,2023-03-29,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,51,
Hikâye güçlü ama tempo sorunluydu.,1,2022-04-07,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,29,
Görsel olarak çok başarılıydı.,5,2022-05-03,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,36,
Tekrar izlenebilecek bir yapım.,2,2025-09-07,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,14,
Müzikleri filme ayrı bir hava katmış.,5,2022-06-02,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,85,
Hikâye güçlü ama tempo sorunluydu.,4,2025-12-22,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,1,0,40,
Oyunculuklar ve atmosfer çok iyiydi.,3,2025-02-13,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,57,
Oyunculuklar ve atmosfer çok iyiydi.,2,2023-06-15,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,4,
Film genel olarak başarılıydı.,3,2024-02-29,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,92,
Görsel olarak çok başarılıydı.,1,2022-12-04,1,d8b25938-ad5a-4adb-8047-4a988acac97e,1,0,37,
Finali etkileyiciydi.,5,2022-04-24,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,66,
Hikâye güçlü ama tempo sorunluydu.,4,2023-03-15,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,54,
Görsel olarak çok başarılıydı.,4,2024-08-01,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,0,0,51,
Finali etkileyiciydi.,3,2022-01-10,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,9,
Beklentimin biraz altında kaldı.,2,2022-03-11,1,6c2cc627-f718-4549-8667-295bf667bf1f,0,0,30,
Müzikleri filme ayrı bir hava katmış.,2,2022-03-13,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,64,
Görsel olarak çok başarılıydı.,2,2025-01-29,1,9126fda7-5958-4835-abf9-0054ca0074a6,1,0,3,
Film genel olarak başarılıydı.,4,2024-08-21,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,1,0,30,
Film genel olarak başarılıydı.,4,2024-08-16,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,79,
Tekrar izlenebilecek bir yapım.,4,2025-04-23,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,36,
Senaryo daha iyi olabilirdi.,4,2025-12-06,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,2,
Film genel olarak başarılıydı.,1,2024-04-08,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,48,
Senaryo daha iyi olabilirdi.,1,2022-04-04,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,61,
Beklentimin biraz altında kaldı.,5,2024-04-05,1,64fd714b-58e2-4182-8a90-389b489bff33,0,0,13,
Beklentimin biraz altında kaldı.,3,2023-01-16,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,1,0,7,
Müzikleri filme ayrı bir hava katmış.,1,2023-09-23,1,a52c0db8-7836-4b1f-a550-d32432150c94,1,0,56,
Bazı sahneler gereksiz uzatılmıştı.,5,2022-02-08,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,1,0,90,
Finali etkileyiciydi.,4,2022-05-19,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,76,
Hikâye güçlü ama tempo sorunluydu.,1,2024-01-31,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,99,
Senaryo daha iyi olabilirdi.,1,2022-03-23,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,6,
Senaryo daha iyi olabilirdi.,3,2024-09-28,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,28,
Finali etkileyiciydi.,4,2024-09-25,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,1,0,98,
Tekrar izlenebilecek bir yapım.,5,2022-04-10,1,5b38298f-6a39-4326-8464-1f855d70d6f7,1,0,12,
Beklentimin biraz altında kaldı.,1,2023-09-17,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,87,
Müzikleri filme ayrı bir hava katmış.,3,2022-06-11,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,6,
Tekrar izlenebilecek bir yapım.,2,2022-03-14,1,3658872f-343a-425d-a7f3-2fb3f6a206a5,0,0,53,
Beklentimin biraz altında kaldı.,5,2025-05-11,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,1,0,50,
Film genel olarak başarılıydı.,5,2025-11-12,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,83,
Film genel olarak başarılıydı.,2,2025-12-18,1,d8b25938-ad5a-4adb-8047-4a988acac97e,0,0,58,
Beklentimin biraz altında kaldı.,1,2022-10-28,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,46,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-09-24,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,1,0,11,
Müzikleri filme ayrı bir hava katmış.,5,2025-11-29,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,50,
Müzikleri filme ayrı bir hava katmış.,3,2025-05-04,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,37,
Görsel olarak çok başarılıydı.,1,2024-01-31,1,d8b25938-ad5a-4adb-8047-4a988acac97e,1,0,26,
Görsel olarak çok başarılıydı.,4,2025-06-28,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,27,
Finali etkileyiciydi.,2,2025-01-17,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,22,
Senaryo daha iyi olabilirdi.,1,2023-07-02,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,51,
Beklentimin biraz altında kaldı.,4,2024-01-06,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,89,
Film genel olarak başarılıydı.,2,2023-12-02,1,3658872f-343a-425d-a7f3-2fb3f6a206a5,0,0,15,
Müzikleri filme ayrı bir hava katmış.,1,2022-11-21,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,43,
Beklentimin biraz altında kaldı.,4,2024-07-29,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,14,
Finali etkileyiciydi.,1,2025-01-04,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,76,
Tekrar izlenebilecek bir yapım.,1,2024-01-01,1,a52c0db8-7836-4b1f-a550-d32432150c94,0,0,76,
Film genel olarak başarılıydı.,2,2023-06-12,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,85,
Müzikleri filme ayrı bir hava katmış.,1,2025-12-26,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,7,
Hikâye güçlü ama tempo sorunluydu.,4,2022-02-03,1,3edb6aa3-5c30-4473-b862-b341265392ef,1,0,20,
Beklentimin biraz altında kaldı.,5,2025-05-16,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,53,
Tekrar izlenebilecek bir yapım.,4,2025-01-28,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,13,
Müzikleri filme ayrı bir hava katmış.,4,2023-10-07,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,9,
Film genel olarak başarılıydı.,4,2024-06-24,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,57,
Tekrar izlenebilecek bir yapım.,5,2025-01-13,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,56,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-10-04,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,41,
Görsel olarak çok başarılıydı.,1,2023-10-09,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,31,
Oyunculuklar ve atmosfer çok iyiydi.,2,2024-12-02,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,28,
Film genel olarak başarılıydı.,3,2024-04-29,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,57,
Beklentimin biraz altında kaldı.,4,2024-02-16,1,53c154e6-cd94-4582-b133-11b82e45af18,1,0,57,
Film genel olarak başarılıydı.,3,2022-07-22,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,25,
Finali etkileyiciydi.,5,2025-03-14,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,53,
Finali etkileyiciydi.,2,2022-12-19,1,a52c0db8-7836-4b1f-a550-d32432150c94,0,0,69,
Beklentimin biraz altında kaldı.,5,2023-07-28,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,42,
Hikâye güçlü ama tempo sorunluydu.,1,2025-10-11,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,33,
Tekrar izlenebilecek bir yapım.,5,2025-07-30,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,54,
Film genel olarak başarılıydı.,2,2025-05-09,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,82,
Tekrar izlenebilecek bir yapım.,4,2022-11-08,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,1,0,13,
Görsel olarak çok başarılıydı.,3,2023-02-14,1,551afc42-02ff-4e48-b76f-468c3da232b4,0,0,38,
Film genel olarak başarılıydı.,4,2022-10-07,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,50,
Finali etkileyiciydi.,3,2023-09-13,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,68,
Hikâye güçlü ama tempo sorunluydu.,1,2022-11-27,1,ed67bb21-2df5-4360-8399-28e257eae664,1,0,84,
Müzikleri filme ayrı bir hava katmış.,3,2024-08-06,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,1,0,42,
Film genel olarak başarılıydı.,4,2025-01-22,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,52,
Finali etkileyiciydi.,5,2022-08-30,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,1,0,65,
Müzikleri filme ayrı bir hava katmış.,4,2025-06-20,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,9,
Oyunculuklar ve atmosfer çok iyiydi.,2,2024-07-08,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,54,
Film genel olarak başarılıydı.,5,2024-02-16,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,1,0,60,
Hikâye güçlü ama tempo sorunluydu.,4,2025-04-13,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,23,
Senaryo daha iyi olabilirdi.,2,2023-09-13,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,90,
Görsel olarak çok başarılıydı.,5,2024-07-13,1,64fd714b-58e2-4182-8a90-389b489bff33,0,0,46,
Bazı sahneler gereksiz uzatılmıştı.,2,2025-01-05,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,56,
Tekrar izlenebilecek bir yapım.,5,2025-03-12,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,95,
Müzikleri filme ayrı bir hava katmış.,2,2025-04-28,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,33,
Bazı sahneler gereksiz uzatılmıştı.,4,2022-12-22,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,11,
Görsel olarak çok başarılıydı.,1,2022-05-30,1,e1160d85-4f35-4d49-8404-5ced12eaa580,1,0,25,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-08-31,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,88,
Oyunculuklar ve atmosfer çok iyiydi.,2,2023-08-02,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,77,
Tekrar izlenebilecek bir yapım.,4,2024-04-26,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,0,0,52,
Finali etkileyiciydi.,1,2024-11-17,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,75,
Görsel olarak çok başarılıydı.,1,2024-10-20,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,16,
Oyunculuklar ve atmosfer çok iyiydi.,5,2024-09-26,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,23,
Hikâye güçlü ama tempo sorunluydu.,5,2025-12-18,1,551afc42-02ff-4e48-b76f-468c3da232b4,0,0,39,
Görsel olarak çok başarılıydı.,3,2023-12-04,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,86,
Film genel olarak başarılıydı.,1,2022-12-31,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,1,0,91,
Görsel olarak çok başarılıydı.,1,2023-07-01,1,d8b25938-ad5a-4adb-8047-4a988acac97e,0,0,58,
Görsel olarak çok başarılıydı.,5,2022-09-18,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,94,
Tekrar izlenebilecek bir yapım.,2,2022-10-26,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,88,
Senaryo daha iyi olabilirdi.,3,2023-06-16,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,23,
Görsel olarak çok başarılıydı.,5,2023-05-12,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,1,0,88,
Beklentimin biraz altında kaldı.,4,2025-02-10,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,74,
Film genel olarak başarılıydı.,1,2025-09-13,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,96,
Hikâye güçlü ama tempo sorunluydu.,1,2022-07-04,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,61,
Oyunculuklar ve atmosfer çok iyiydi.,2,2023-10-25,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,90,
Beklentimin biraz altında kaldı.,5,2025-12-27,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,1,0,69,
Görsel olarak çok başarılıydı.,2,2024-06-02,1,e3062dde-337e-4594-806a-887166545641,1,0,21,
Görsel olarak çok başarılıydı.,2,2022-01-21,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,7,
Bazı sahneler gereksiz uzatılmıştı.,5,2023-10-17,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,95,
Tekrar izlenebilecek bir yapım.,4,2025-07-09,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,41,
Bazı sahneler gereksiz uzatılmıştı.,2,2022-01-27,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,87,
Film genel olarak başarılıydı.,1,2022-10-07,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,0,0,16,
Görsel olarak çok başarılıydı.,5,2022-11-03,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,64,
Müzikleri filme ayrı bir hava katmış.,3,2025-09-01,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,16,
Finali etkileyiciydi.,1,2023-07-02,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,5,
Finali etkileyiciydi.,1,2023-01-19,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,4,
Oyunculuklar ve atmosfer çok iyiydi.,2,2022-01-29,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,0,0,58,
Beklentimin biraz altında kaldı.,1,2025-04-21,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,98,
Finali etkileyiciydi.,4,2022-12-31,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,39,
Tekrar izlenebilecek bir yapım.,3,2024-11-14,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,95,
Tekrar izlenebilecek bir yapım.,5,2025-12-13,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,8,
Bazı sahneler gereksiz uzatılmıştı.,5,2023-05-31,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,88,
Görsel olarak çok başarılıydı.,1,2022-01-18,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,4,
Film genel olarak başarılıydı.,2,2023-07-16,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,1,0,57,
Bazı sahneler gereksiz uzatılmıştı.,4,2024-05-23,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,0,0,12,
Oyunculuklar ve atmosfer çok iyiydi.,4,2022-08-27,1,a216791d-4c7a-4162-bbc2-d9e40d353439,1,0,25,
Senaryo daha iyi olabilirdi.,5,2024-09-04,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,1,0,29,
Hikâye güçlü ama tempo sorunluydu.,2,2022-03-25,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,54,
Müzikleri filme ayrı bir hava katmış.,1,2025-02-06,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,99,
Hikâye güçlü ama tempo sorunluydu.,1,2025-10-17,1,e1160d85-4f35-4d49-8404-5ced12eaa580,1,0,42,
Tekrar izlenebilecek bir yapım.,1,2024-04-07,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,17,
Beklentimin biraz altında kaldı.,1,2025-05-07,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,32,
Müzikleri filme ayrı bir hava katmış.,1,2025-06-05,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,50,
Tekrar izlenebilecek bir yapım.,2,2024-12-21,1,ed67bb21-2df5-4360-8399-28e257eae664,1,0,72,
Oyunculuklar ve atmosfer çok iyiydi.,3,2023-11-17,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,51,
Senaryo daha iyi olabilirdi.,4,2023-05-14,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,24,
Oyunculuklar ve atmosfer çok iyiydi.,4,2022-02-02,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,34,
Beklentimin biraz altında kaldı.,3,2025-08-05,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,87,
Film genel olarak başarılıydı.,2,2025-09-20,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,74,
Oyunculuklar ve atmosfer çok iyiydi.,4,2023-09-05,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,30,
Hikâye güçlü ama tempo sorunluydu.,1,2025-02-11,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,1,0,32,
Film genel olarak başarılıydı.,3,2023-03-21,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,48,
Görsel olarak çok başarılıydı.,4,2023-07-03,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,23,
Hikâye güçlü ama tempo sorunluydu.,2,2023-12-06,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,1,0,94,
Beklentimin biraz altında kaldı.,3,2024-04-01,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,1,0,96,
Film genel olarak başarılıydı.,2,2022-01-14,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,42,
Film genel olarak başarılıydı.,5,2022-10-26,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,74,
Hikâye güçlü ama tempo sorunluydu.,5,2022-11-06,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,3,
Beklentimin biraz altında kaldı.,1,2024-06-20,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,80,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-08-26,1,551afc42-02ff-4e48-b76f-468c3da232b4,0,0,48,
Hikâye güçlü ama tempo sorunluydu.,2,2023-07-17,1,fb5a4b1a-b7f1-4cbd-89c5-9f4e7b63f3be,0,0,1,
Müzikleri filme ayrı bir hava katmış.,3,2023-12-16,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,58,
Bazı sahneler gereksiz uzatılmıştı.,3,2025-03-27,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,1,0,91,
Finali etkileyiciydi.,5,2023-08-20,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,39,
Hikâye güçlü ama tempo sorunluydu.,3,2022-09-27,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,44,
Müzikleri filme ayrı bir hava katmış.,1,2025-04-06,1,fb5a4b1a-b7f1-4cbd-89c5-9f4e7b63f3be,0,0,67,
Senaryo daha iyi olabilirdi.,4,2024-03-15,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,55,
Müzikleri filme ayrı bir hava katmış.,3,2025-07-24,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,1,0,37,
Tekrar izlenebilecek bir yapım.,1,2025-12-18,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,57,
Müzikleri filme ayrı bir hava katmış.,5,2024-01-19,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,42,
Müzikleri filme ayrı bir hava katmış.,2,2024-11-24,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,1,
Senaryo daha iyi olabilirdi.,2,2023-08-31,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,18,
Bazı sahneler gereksiz uzatılmıştı.,1,2023-04-19,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,50,
Senaryo daha iyi olabilirdi.,4,2023-11-23,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,33,
Senaryo daha iyi olabilirdi.,3,2024-03-05,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,97,
Finali etkileyiciydi.,3,2025-07-21,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,1,0,43,
Beklentimin biraz altında kaldı.,4,2024-12-24,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,32,
Oyunculuklar ve atmosfer çok iyiydi.,3,2025-11-23,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,97,
